Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      26/26          std::move_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*> std::__make_move_if_noexcept_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::move_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*> >(std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*) [183]
                0.00    0.00      13/13          std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >* std::__uninitialized_copy_a<std::move_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*>, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >(std::move_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*>, std::move_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*>, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >&) [206]
-----------------------------------------------
                0.00    0.00      13/13          void std::_Destroy<vec<3u, float>*, vec<3u, float> >(vec<3u, float>*, vec<3u, float>*, std::allocator<vec<3u, float> >&) [209]
[208]    0.0    0.00    0.00      13         void std::_Destroy<vec<3u, float>*>(vec<3u, float>*, vec<3u, float>*) [208]
                0.00    0.00      13/13          void std::_Destroy_aux<true>::__destroy<vec<3u, float>*>(vec<3u, float>*, vec<3u, float>*) [198]
-----------------------------------------------
                0.00    0.00       1/13          std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::~vector() [245]
                0.00    0.00      12/13          void std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_emplace_back_aux<vec<3u, float> const&>(vec<3u, float> const&) [217]
[209]    0.0    0.00    0.00      13         void std::_Destroy<vec<3u, float>*, vec<3u, float> >(vec<3u, float>*, vec<3u, float>*, std::allocator<vec<3u, float> >&) [209]
                0.00    0.00      13/13          void std::_Destroy<vec<3u, float>*>(vec<3u, float>*, vec<3u, float>*) [208]
-----------------------------------------------
                0.00    0.00      12/12          std::allocator_traits<std::allocator<vec<3u, float> > >::deallocate(std::allocator<vec<3u, float> >&, vec<3u, float>*, unsigned int) [214]
[210]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<vec<3u, float> >::deallocate(vec<3u, float>*, unsigned int) [210]
-----------------------------------------------
                0.00    0.00      12/12          std::allocator_traits<std::allocator<vec<3u, float> > >::allocate(std::allocator<vec<3u, float> >&, unsigned int) [215]
[211]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<vec<3u, float> >::allocate(unsigned int, void const*) [211]
                0.00    0.00      12/36          __gnu_cxx::new_allocator<vec<3u, float> >::max_size() const [176]
-----------------------------------------------
                0.00    0.00      12/12          void std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_emplace_back_aux<vec<3u, float> const&>(vec<3u, float> const&) [217]
[212]    0.0    0.00    0.00      12         std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_check_len(unsigned int, char const*) const [212]
                0.00    0.00      48/61          std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::size() const [174]
                0.00    0.00      24/24          std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::max_size() const [186]
                0.00    0.00      12/14977       unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [26]
-----------------------------------------------
                0.00    0.00      12/12          void std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_emplace_back_aux<vec<3u, float> const&>(vec<3u, float> const&) [217]
[213]    0.0    0.00    0.00      12         std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_allocate(unsigned int) [213]
                0.00    0.00      12/12          std::allocator_traits<std::allocator<vec<3u, float> > >::allocate(std::allocator<vec<3u, float> >&, unsigned int) [215]
-----------------------------------------------
                0.00    0.00      12/12          std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_deallocate(vec<3u, float>*, unsigned int) [199]
[214]    0.0    0.00    0.00      12         std::allocator_traits<std::allocator<vec<3u, float> > >::deallocate(std::allocator<vec<3u, float> >&, vec<3u, float>*, unsigned int) [214]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<vec<3u, float> >::deallocate(vec<3u, float>*, unsigned int) [210]
-----------------------------------------------
                0.00    0.00      12/12          std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_allocate(unsigned int) [213]
[215]    0.0    0.00    0.00      12         std::allocator_traits<std::allocator<vec<3u, float> > >::allocate(std::allocator<vec<3u, float> >&, unsigned int) [215]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<vec<3u, float> >::allocate(unsigned int, void const*) [211]
-----------------------------------------------
                0.00    0.00      12/12          vec<3u, float>* std::uninitialized_copy<std::move_iterator<vec<3u, float>*>, vec<3u, float>*>(std::move_iterator<vec<3u, float>*>, std::move_iterator<vec<3u, float>*>, vec<3u, float>*) [218]
[216]    0.0    0.00    0.00      12         vec<3u, float>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<vec<3u, float>*>, vec<3u, float>*>(std::move_iterator<vec<3u, float>*>, std::move_iterator<vec<3u, float>*>, vec<3u, float>*) [216]
                0.00    0.00    2059/2059        bool std::operator!=<vec<3u, float>*>(std::move_iterator<vec<3u, float>*> const&, std::move_iterator<vec<3u, float>*> const&) [163]
                0.00    0.00    2047/2047        std::move_iterator<vec<3u, float>*>::operator*() const [164]
                0.00    0.00    2047/2047        vec<3u, float>* std::__addressof<vec<3u, float> >(vec<3u, float>&) [167]
                0.00    0.00    2047/2047        void std::_Construct<vec<3u, float>, vec<3u, float> >(vec<3u, float>*, vec<3u, float>&&) [166]
                0.00    0.00    2047/2047        std::move_iterator<vec<3u, float>*>::operator++() [165]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::push_back(vec<3u, float> const&) [173]
[217]    0.0    0.00    0.00      12         void std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_emplace_back_aux<vec<3u, float> const&>(vec<3u, float> const&) [217]
                0.00    0.00      24/25          std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_get_Tp_allocator() [184]
                0.00    0.00      12/12          std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_check_len(unsigned int, char const*) const [212]
                0.00    0.00      12/12          std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_allocate(unsigned int) [213]
                0.00    0.00      12/3786        vec<3u, float> const& std::forward<vec<3u, float> const&>(std::remove_reference<vec<3u, float> const&>::type&) [123]
                0.00    0.00      12/61          std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::size() const [174]
                0.00    0.00      12/1258        decltype (_S_construct({parm#1}, {parm#2}, (forward<vec<3u, float> const&>)({parm#3}))) std::allocator_traits<std::allocator<vec<3u, float> > >::construct<vec<3u, float>, vec<3u, float> const&>(std::allocator<vec<3u, float> >&, vec<3u, float>*, vec<3u, float> const&) [172]
                0.00    0.00      12/12          vec<3u, float>* std::__uninitialized_move_if_noexcept_a<vec<3u, float>*, vec<3u, float>*, std::allocator<vec<3u, float> > >(vec<3u, float>*, vec<3u, float>*, vec<3u, float>*, std::allocator<vec<3u, float> >&) [220]
                0.00    0.00      12/13          void std::_Destroy<vec<3u, float>*, vec<3u, float> >(vec<3u, float>*, vec<3u, float>*, std::allocator<vec<3u, float> >&) [209]
                0.00    0.00      12/13          std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_deallocate(vec<3u, float>*, unsigned int) [199]
-----------------------------------------------
                0.00    0.00      12/12          vec<3u, float>* std::__uninitialized_copy_a<std::move_iterator<vec<3u, float>*>, vec<3u, float>*, vec<3u, float> >(std::move_iterator<vec<3u, float>*>, std::move_iterator<vec<3u, float>*>, vec<3u, float>*, std::allocator<vec<3u, float> >&) [219]
[218]    0.0    0.00    0.00      12         vec<3u, float>* std::uninitialized_copy<std::move_iterator<vec<3u, float>*>, vec<3u, float>*>(std::move_iterator<vec<3u, float>*>, std::move_iterator<vec<3u, float>*>, vec<3u, float>*) [218]
                0.00    0.00      12/12          vec<3u, float>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<vec<3u, float>*>, vec<3u, float>*>(std::move_iterator<vec<3u, float>*>, std::move_iterator<vec<3u, float>*>, vec<3u, float>*) [216]
-----------------------------------------------
                0.00    0.00      12/12          vec<3u, float>* std::__uninitialized_move_if_noexcept_a<vec<3u, float>*, vec<3u, float>*, std::allocator<vec<3u, float> > >(vec<3u, float>*, vec<3u, float>*, vec<3u, float>*, std::allocator<vec<3u, float> >&) [220]
[219]    0.0    0.00    0.00      12         vec<3u, float>* std::__uninitialized_copy_a<std::move_iterator<vec<3u, float>*>, vec<3u, float>*, vec<3u, float> >(std::move_iterator<vec<3u, float>*>, std::move_iterator<vec<3u, float>*>, vec<3u, float>*, std::allocator<vec<3u, float> >&) [219]
                0.00    0.00      12/12          vec<3u, float>* std::uninitialized_copy<std::move_iterator<vec<3u, float>*>, vec<3u, float>*>(std::move_iterator<vec<3u, float>*>, std::move_iterator<vec<3u, float>*>, vec<3u, float>*) [218]
-----------------------------------------------
                0.00    0.00      12/12          void std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_emplace_back_aux<vec<3u, float> const&>(vec<3u, float> const&) [217]
[220]    0.0    0.00    0.00      12         vec<3u, float>* std::__uninitialized_move_if_noexcept_a<vec<3u, float>*, vec<3u, float>*, std::allocator<vec<3u, float> > >(vec<3u, float>*, vec<3u, float>*, vec<3u, float>*, std::allocator<vec<3u, float> >&) [220]
                0.00    0.00      24/24          std::move_iterator<vec<3u, float>*> std::__make_move_if_noexcept_iterator<vec<3u, float>*, std::move_iterator<vec<3u, float>*> >(vec<3u, float>*) [190]
                0.00    0.00      12/12          vec<3u, float>* std::__uninitialized_copy_a<std::move_iterator<vec<3u, float>*>, vec<3u, float>*, vec<3u, float> >(std::move_iterator<vec<3u, float>*>, std::move_iterator<vec<3u, float>*>, vec<3u, float>*, std::allocator<vec<3u, float> >&) [219]
-----------------------------------------------
                0.00    0.00       1/1           main [473]
[221]    0.0    0.00    0.00       1         Model::Model(char const*) [221]
                0.00    0.00   52332/59808       vec<3u, int>::operator[](unsigned int) [4]
                0.00    0.00    7476/7476        std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >::push_back(vec<3u, int> const&) [92]
                0.00    0.00    3774/3774        vec<3u, float>::operator[](unsigned int) [124]
                0.00    0.00    2492/2492        std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >::vector() [156]
                0.00    0.00    2492/2492        vec<3u, int>::vec() [127]
                0.00    0.00    2492/2492        std::vector<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::push_back(std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > const&) [157]
                0.00    0.00    2492/9079        std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >::~vector() [66]
                0.00    0.00    1258/1258        vec<3u, float>::vec() [169]
                0.00    0.00    1258/1258        std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::push_back(vec<3u, float> const&) [173]
                0.00    0.00       1/1           std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::vector() [244]
                0.00    0.00       1/1           std::vector<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::vector() [246]
                0.00    0.00       1/2559        std::vector<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::size() const [125]
                0.00    0.00       1/61          std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::size() const [174]
-----------------------------------------------
                0.00    0.00       1/1           main [473]
[222]    0.0    0.00    0.00       1         Model::~Model() [222]
                0.00    0.00       1/1           std::vector<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::~vector() [247]
                0.00    0.00       1/1           std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::~vector() [245]
-----------------------------------------------
                0.00    0.00       1/1           main [473]
[223]    0.0    0.00    0.00       1         TGAImage::write_tga_file(char const*, bool) [223]
-----------------------------------------------
                0.00    0.00       1/1           main [473]
[224]    0.0    0.00    0.00       1         TGAImage::flip_vertically() [224]
-----------------------------------------------
                0.00    0.00       1/1           _fu14___ZSt4cerr [435]
[225]    0.0    0.00    0.00       1         TGAImage::unload_rle_data(std::basic_ofstream<char, std::char_traits<char> >&) [225]
-----------------------------------------------
                0.00    0.00       1/1           main [473]
[226]    0.0    0.00    0.00       1         TGAImage::TGAImage(int, int, int) [226]
-----------------------------------------------
                0.00    0.00       1/1           main [473]
[227]    0.0    0.00    0.00       1         TGAImage::~TGAImage() [227]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<vec<3u, float> >::allocator() [232]
[228]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<vec<3u, float> >::new_allocator() [228]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<vec<3u, float> >::~allocator() [233]
[229]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<vec<3u, float> >::~new_allocator() [229]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >::allocator() [234]
[230]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >::new_allocator() [230]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >::~allocator() [235]
[231]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >::~new_allocator() [231]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_Vector_impl::_Vector_impl() [236]
[232]    0.0    0.00    0.00       1         std::allocator<vec<3u, float> >::allocator() [232]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<vec<3u, float> >::new_allocator() [228]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_Vector_impl::~_Vector_impl() [237]
[233]    0.0    0.00    0.00       1         std::allocator<vec<3u, float> >::~allocator() [233]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<vec<3u, float> >::~new_allocator() [229]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_Vector_impl::_Vector_impl() [240]
[234]    0.0    0.00    0.00       1         std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >::allocator() [234]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >::new_allocator() [230]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_Vector_impl::~_Vector_impl() [241]
[235]    0.0    0.00    0.00       1         std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >::~allocator() [235]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >::~new_allocator() [231]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_Vector_base() [238]
[236]    0.0    0.00    0.00       1         std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_Vector_impl::_Vector_impl() [236]
                0.00    0.00       1/1           std::allocator<vec<3u, float> >::allocator() [232]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::~_Vector_base() [239]
[237]    0.0    0.00    0.00       1         std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_Vector_impl::~_Vector_impl() [237]
                0.00    0.00       1/1           std::allocator<vec<3u, float> >::~allocator() [233]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::vector() [244]
[238]    0.0    0.00    0.00       1         std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_Vector_base() [238]
                0.00    0.00       1/1           std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_Vector_impl::_Vector_impl() [236]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::~vector() [245]
[239]    0.0    0.00    0.00       1         std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::~_Vector_base() [239]
                0.00    0.00       1/13          std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_deallocate(vec<3u, float>*, unsigned int) [199]
                0.00    0.00       1/1           std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_Vector_impl::~_Vector_impl() [237]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_Vector_base() [242]
[240]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_Vector_impl::_Vector_impl() [240]
                0.00    0.00       1/1           std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >::allocator() [234]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::~_Vector_base() [243]
[241]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_Vector_impl::~_Vector_impl() [241]
                0.00    0.00       1/1           std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >::~allocator() [235]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::vector() [246]
[242]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_Vector_base() [242]
                0.00    0.00       1/1           std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_Vector_impl::_Vector_impl() [240]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::~vector() [247]
[243]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::~_Vector_base() [243]
                0.00    0.00       1/14          std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_M_deallocate(std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, unsigned int) [192]
                0.00    0.00       1/1           std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_Vector_impl::~_Vector_impl() [241]
-----------------------------------------------
                0.00    0.00       1/1           Model::Model(char const*) [221]
[244]    0.0    0.00    0.00       1         std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::vector() [244]
                0.00    0.00       1/1           std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_Vector_base() [238]
-----------------------------------------------
                0.00    0.00       1/1           Model::~Model() [222]
[245]    0.0    0.00    0.00       1         std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::~vector() [245]
                0.00    0.00       1/25          std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_get_Tp_allocator() [184]
                0.00    0.00       1/13          void std::_Destroy<vec<3u, float>*, vec<3u, float> >(vec<3u, float>*, vec<3u, float>*, std::allocator<vec<3u, float> >&) [209]
                0.00    0.00       1/1           std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::~_Vector_base() [239]
-----------------------------------------------
                0.00    0.00       1/1           Model::Model(char const*) [221]
[246]    0.0    0.00    0.00       1         std::vector<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::vector() [246]
                0.00    0.00       1/1           std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_Vector_base() [242]
-----------------------------------------------
                0.00    0.00       1/1           Model::~Model() [222]
[247]    0.0    0.00    0.00       1         std::vector<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::~vector() [247]
                0.00    0.00       1/27          std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_M_get_Tp_allocator() [177]
                0.00    0.00       1/14          void std::_Destroy<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >(std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >&) [194]
                0.00    0.00       1/1           std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::~_Vector_base() [243]
-----------------------------------------------
                0.00    0.00       1/1           main [473]
[248]    0.0    0.00    0.00       1         printf [248]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2014 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [70] line(int, int, int, int, TGAImage&, TGAColor const&) [140] std::allocator<int>::~allocator() [245] std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::~vector()
 [169] vec<3u, float>::vec()  [16] std::_Iter_base<int*, false>::_S_base(int*) [39] std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::operator[](unsigned int)
 [124] vec<3u, float>::operator[](unsigned int) [32] std::_Iter_base<std::move_iterator<int*>, true>::_S_base(std::move_iterator<int*>) [91] void std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >::_M_emplace_back_aux<vec<3u, int> const&>(vec<3u, int> const&)
 [127] vec<3u, int>::vec()    [80] int* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [92] std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >::push_back(vec<3u, int> const&)
   [4] vec<3u, int>::operator[](unsigned int) [191] void std::_Destroy_aux<false>::__destroy<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*>(std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*) [119] std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >::vector(std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >&&)
 [128] Model::face(int)      [198] void std::_Destroy_aux<true>::__destroy<vec<3u, float>*>(vec<3u, float>*, vec<3u, float>*) [155] std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >::vector(std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > const&)
  [27] Model::vert(int)       [22] void std::_Destroy_aux<true>::__destroy<vec<3u, int>*>(vec<3u, int>*, vec<3u, int>*) [156] std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >::vector()
 [126] Model::nfaces()        [55] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [66] std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >::~vector()
 [221] Model::Model(char const*) [213] std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_allocate(unsigned int) [93] std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >::operator[](unsigned int)
 [222] Model::~Model()       [236] std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_Vector_impl::_Vector_impl() [204] void std::vector<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_M_emplace_back_aux<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > const&>(std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > const&)
